ID,Answer
1283,改良式腳踏車
1284,『給我一個膠帶』
1285,二人
1286,1880年
1287,全球資訊網
1288,幾月
1289,神經科學，一道被歸入的上層學科認知科學
1290,廣府話
1291,威爾特·張伯倫
1292,粳稻
1293,挪威
1294,萬億
1295,中國郵政集團公司
1296,張名振見清軍已將軍力集中於福建，則江、浙等地防務勢必空虛
1297,我們是一個民族！」
1298,尼古拉·奧斯特洛夫斯基
1299,福島縣會津地區
1300,1989年
1301,土地銷售
1302,阿拉曼人
1303,史蒂夫·鮑爾默
1304,天花病
1305,牡丹峰樂團
1306,海外
1307,3座
1308,修水
1309,「藝術家村
1310,羅馬皇帝
1311,豫
1312,1919年3月1日
1313,14012人
1314,喃字
1315,琉球國船隻於颱風後漂流至臺灣東南部，其中54名登島乘客
1316,
1317,普選制度
1318,世宗
1319,公共健康與醫學領域的研究，同性婚姻法制化，不但對減少男女同性戀與雙性戀有關的汙名、誤解、和歧視有正向影響，更能改善促進同志人群的身心健康
1320,1969年
1321,社會民主黨
1322,三合院
1323,內容差異大
1324,469年
1325,病態賭徒
1326,全國人民代表大會
1327,外太空
1328,
1329,《雅爾達協定》
1330,西班牙
1331,1913年
1332,馬來西亞
1333,鐵
1334,拿破崙
1335,廣東省
1336,
1337,羅馬法
1338,心理學
1339,希臘
1340,拉丁字母
1341,《中俄密約
1342,史都華
1343,聯邦制
1344,24英吋克拉克望遠鏡
1345,生物質
1346,社團部
1347,經過發酵
1348,2300多種
1349,類比訊號
1350,回族
1351,視錐細胞
1352,人口眾多
1353,威廉二世
1354,政治局擴大會議
1355,瀧川事件
1356,君士坦丁大帝
1357,美國國家草地網球聯盟
1358,幾月幾日成立?[SEP]年代末，塞爾維亞人和克羅埃西亞人計劃建立按種族區分的聯邦行政區，內部局勢更緊張。前者希望馬其頓、伏伊伏丁那、黑山與塞爾維亞合併，克羅埃西亞則想與達爾瑪提亞和部分伏伊伏丁那合併
1359,希臘字母
1360,鐵鉉
1361,外交手段
1362,清領後期
1363,2008年
1364,阿基米德
1365,2002年
1366,1918年
1367,血與脂肪
1368,魯宗之
1369,進一步驅逐西班牙勢力
1370,大韓帝國
1371,2012年
1372,顯微注射
1373,印度洋暖濕氣流
1374,太白山脈
1375,廓索維茨
1376,控制面變形
1377,民國十八年
1378,濟州島
1379,
1380,10
1381,東北停戰協定
1382,1980年
1383,1985年
1384,4世紀
1385,奉教
1386,公元前三世紀
1387,車站
1388,1920年代
1389,1997年
1390,牛津大學
1391,張學良
1392,越南
1393,1914年
1394,
1395,2300多種
1396,能夠當做燃料或者工業原料，活著或剛死去的有機物
1397,印尼女性
1398,40倍
1399,1956年
1400,發紅
1401,1856年
1402,庄[UNK]遠征到達滇池地區，由於秦國打敗了楚國，無法回國，而被迫留在滇池以南地區，變服從其俗，建立了滇國。前109年，漢武帝加封常羌
1403,反革命事件
1404,王光美
1405,理察·科伯恩·麥克勞林
1406,西德
1407,1624年
1408,15%
1409,蔣中正
1410,奈及利亞
1411,美國人
1412,1979年
1413,耗盡了核心的氫燃料
1414,桑
1415,二戰後，大量從東歐和波羅的海沿岸的前德國疆土被驅逐的難民在下薩克森邦落腳定居
1416,2013年2月28日
1417,1970年
1418,動盪
1419,
1420,科學家」，而被視為科學上的哲學家
1421,五名
1422,惠宗
1423,抗佝[UNK]病
1424,馬來-玻里尼西亞語族
1425,百分之多少
1426,哈雷彗星來臨
1427,政治行動與政治動員
1428,隱性文明
1429,北元時代
1430,43人
1431,兩個[UNK]片段
1432,劉氏
1433,超級模特兒
1434,6mm
1435,志費尼
1436,古巴共產黨
1437,《鋼鐵是怎樣煉成的》
1438,1994年12月1日
1439,最高榮譽大獎
1440,錫克教
1441,大業三年
1442,西部開拓史
1443,百越族
1444,保護區
1445,哈利里德
1446,伊斯蘭教
1447,高在田
1448,元世祖
1449,
1450,英屬維京群島
1451,低可偵測性
1452,承認聯盟國
1453,南朝鮮
1454,古代查莫洛社會
1455,僱傭保險
1456,日本
1457,小學義務教育
1458,九龍灣
1459,廣州
1460,現代精神醫學
1461,陳朝
1462,沒有
1463,
1464,反法西斯組織
1465,英國
1466,中文國際頻道
1467,石亭之戰
1468,《中蘇解決懸案大綱協定
1469,主體史學
1470,心室底壁組織
1471,1662年
1472,1884年
1473,第二產業
1474,德國
1475,諾亞·韋伯斯特
1476,[UNK]
1477,依然秉持馬列主義對共產主義及資本主義的態度，甚至展開針對現有政權的武裝鬥爭
1478,隋[UNK]帝即位後，出兵擊破吐谷渾，西突厥也被迫投降，重新控制敦煌，絲綢之路再度打通。大業三年復置敦煌郡，罷鳴沙縣復名敦煌縣。唐朝武德二年置沙州，敦煌進入興盛時期。建中二年，為吐蕃占領，唐宣宗
1479,澳洲大陸
1480,正德十一年
1481,瘟疫四竄
1482,中國
1483,亞穆納河的流量較恆河為大，流量為每秒2950立方公尺，約占匯流後總流量的58.5%。恆河上游水源主要來自3∼5月喜馬拉雅山
1484,黨的合作要求英國廢止劃分孟加拉
1485,沙俄軍隊
1486,200萬立方公尺
1487,黑龍江
1488,2003年
1489,北角
1490,
1491,陳誠
1492,中國
1493,佛教
1494,聲音頻率的分析
1495,兩性異形
1496,黑色
1497,兩國爆發戰爭
1498,第十五屆奧運會
1499,鬍鬚狀
1500,阿拉巴馬州
1501,鋤草祭
1502,二戰
1503,2013年2月28日
1504,為迎接2010年上海世界博覽會的召開
1505,1980年
1506,1958年
1507,俄羅斯
1508,南方墨點法
1509,路易斯一世
1510,《時代》雜誌
1511,極權主義
1512,斯特-立陶夫斯克條約》
1513,路易·勒沃
1514,蘇聯
1515,後燃器
1516,曼諾球場
1517,東吳
1518,海煤
1519,自體授粉
1520,民國十六年
1521,想取快錢
1522,徐家匯
1523,保羅加德納艾倫
1524,陸秀夫
1525,福建人
1526,南斯拉夫聯邦走向解體。從南斯拉夫獨立出來的新國家之間因民族問題產生了一系列的暴力衝突，並發展為南斯拉夫內戰
1527,《塘沽協定
1528,烏蘭烏德
1529,1897年
1530,巴拉克·歐巴馬
1531,2003年3月4日
1532,
1533,決策局輕微改動，重組成12個決策局，新增決策局為發展局
1534,杭州[UNK]橋機場
1535,勃艮地人
1536,
1537,管理所屬行政區域的地方官員
1538,國家歷史文化名城
1539,衛奕信
1540,非歐幾里得幾何
1541,中國聯合網路通訊集團有限公司以及旗下的中國聯合網路通訊股份有限公司、中國聯合網路通訊股份有限公司、中國聯合網路通訊有限公司等子公司的簡稱，在中國境內31個省和境外多個國家和地區設有分支機構
1542,全國重點文物保護單位
1543,忽必烈
1544,抽鄉
1545,未來以任何方式著陸埃歐的探測器都不需要安裝隔熱板來保護儀器
1546,惠金斯原理
1547,黑龍江
1548,波士頓理工
1549,兩年
1550,2010年
1551,有賴耶律楚材與木華黎推行漢法以維護其典章制度
1552,喬托號
1553,最高人民法院允許了這一請求，在此以後，就有越來越多的死刑犯的器官捐獻得以進行。由於死刑人數在中國是國家絕密，確切的數字無以得知，國際人權組織大赦國際
1554,外蒙古扎薩克圖汗
1555,
1556,1949年
1557,蔡[UNK]
1558,德國
1559,《刑部大理寺狀》
1560,澳大利亞新南威爾斯州
1561,太陽運動
1562,聖方濟·沙勿略
1563,羅馬共和國時期
1564,內外穎
1565,韓國
1566,皇后大道東
1567,薩伊
1568,四個月
1569,七千萬件
1570,朱少文
1571,15世紀
1572,《風雲人物》
1573,劉琮
1574,高血壓
1575,後秦
1576,國務院常務會議
1577,保護環境、推進生態環境健康的寬泛的哲學、意識形態和社會運動，這種健康特別是指包含非人類因素的問題
1578,城市物質形態
1579,環境保護主義
1580,773年
1581,懷柔區
1582,七間
1583,將全國劃分為5個時區
1584,清代
1585,1960年代
1586,字母
1587,西班牙
1588,自動去極化過程，並會產生新一輪的動作電位
1589,加拿大
1590,七個
1591,安定
1592,機器
1593,乾旱
1594,《內戰記》
1595,新北市
1596,11月祭」
1597,政府採取反共措施
1598,16世紀
1599,拉丁字母
1600,佩德納萊斯河，德克薩斯州石牆郡的小農莊
1601,四角號碼檢字法
1602,
1603,袁晁
1604,巴西
1605,歐洲聯盟委員會
1606,增加西側的空曠程度
1607,德國
1608,美國
1609,七年戰爭
1610,100米
1611,咖啡造成此原因
1612,國民政府
1613,漢江
1614,水腫
1615,狄托進行大幅改革
1616,學會部
1617,2002年
1618,射擊斷續器
1619,5位
1620,芽孢炭疽桿菌
1621,1968年
1622,
1623,品的製片廠
1624,1988年
1625,周希漢
1626,英國
1627,耶穌會
1628,一次大戰
1629,鐵鉉
1630,湖人隊贏得60場比賽，取得太平洋區冠軍。張伯倫
1631,《義勇軍進行曲》
1632,棉花
1633,卡洛·埃馬努埃萊一世
1634,郭沫若
1635,中國領土
1636,先來後到的土地分配衝突而相繼發生分類械鬥，進而影響日後臺灣族群的分布，在此時，漢人不斷侵佔平埔族土地
1637,分子雲
1638,勒拿河
1639,厄德
1640,古羅馬
1641,當時儒教興盛
1642,「危坐二堂，絕無懼色
1643,克里斯蒂安尼亞
1644,無限制潛艇戰
1645,哈大客運專線
1646,亞熱帶常綠闊葉林
1647,1937年
1648,小德意志統一
1649,都洛
1650,班傑明·富蘭克林
1651,腐蝕
1652,1835年
1653,咖啡因
1654,以蘇聯在國際上的孤立地位，也不必擔心中蘇開戰
1655,1972年
1656,宿衛軍
1657,汪精衛
1658,體育部
1659,單斜棱晶體
1660,直系
1661,[UNK]籃球隊
1662,鄧演達
1663,七月十一
1664,訪客觀賞區
1665,殖民政策
1666,間性
1667,日本
1668,16世紀
1669,潮濕的大陸性氣候帶
1670,
1671,騎士團
1672,
1673,佩德納萊斯河，德克薩斯州石牆郡
1674,皖系軍閥
1675,清廣東水師提督
1676,詹姆斯·庫克船長，是與紐西蘭具有自由聯合關係的主權國家
1677,1967年
1678,奧古斯都
1679,哲布尊丹巴
1680,司馬休之
1681,與布政司討論
1682,1861年2月9日
1683,閏3月3日
1684,漢字
1685,安托萬·拉瓦錫
1686,伊斯蘭教
1687,流體靜力
1688,宋真宗
1689,參議院
1690,黑便士
1691,務農
1692,皖浙贛獨立團
1693,武斷派
1694,經濟蕭條
1695,世族
1696,共和時期
1697,新加坡
1698,民國34年
1699,1248年
1700,[UNK]-16
1701,三個
1702,中山
1703,中國
1704,漢武帝
1705,江河級驅逐艦
1706,2015年
1707,15度
1708,傳教士
1709,颶風依莎貝爾
1710,世界氣象組織
1711,玻璃器皿，另一種是?[SEP]蓋自印度、中亞以至中國的亞洲人，導致西方對古中國的辨識出現嚴重的扭曲。在中國的紀錄中，羅馬帝國被命名為大秦，即甘英所言「其人民皆長大平正，有類中國，故謂之大秦
1712,海河流域
1713,蒙哥
1714,洋馬兒
1715,中國溧陽茶葉節
1716,全市綠化比例高
1717,收到十二道金牌班師回朝
1718,澳大利亞
1719,漢地
1720,4月
1721,7980年
1722,2010年
1723,青島海軍基地
1724,姑臧
1725,日本各[UNK]鐵路公司的票務櫃臺之泛稱，主要的業務是銷售[UNK]的各級車票，包括一般的乘車券、特急券與指定券等，除此之外綠窗口也負責銷售像是月票或套票之類，比較特殊的車票
1726,恩琴
1727,波蘭進入戰時狀態，實行軍事管制
1728,1
1729,視錐細胞
1730,黎元洪
1731,遼寧省梨樹縣商會會長
1732,中華民國台灣
1733,第二次世界大戰
1734,1961年
1735,白光
1736,陳誠
1737,1966年
1738,奈特·麥克米蘭
1739,佛教藝術
1740,1960年
1741,白色
1742,自由聯合關係
1743,三次
1744,英國
1745,它違反《憲法》、《立法法》、《行政處罰法》及中國簽署的國際人權條約，使公民的人身權利不經審判被剝奪，同時沒有救濟的渠道
1746,《劃一現行各道地方行政官廳組織令》
1747,漢玄菟郡
1748,1948年
1749,蒸汽膨脹
1750,隋[UNK]帝
1751,副熱帶季風氣候區
1752,嗜賭
1753,美國心臟學會
1754,大英帝國
1755,《八篇書》
1756,德軍
1757,
1758,
1759,合作派
1760,協助自殺
1761,工業革命
1762,兩個
1763,1990年代
1764,阿弗剌昔牙卜
1765,24%
1766,高麗國
1767,貨運用途
1768,1828年
1769,第二名
1770,興大學生會
1771,西京招待所
1772,1262年
1773,湯瑪斯傑佛遜
1774,新春期間
1775,郵值標籤
1776,席哈克略皇帝
1777,建立了就業保障制度
1778,宙斯
1779,農耕節
1780,俄國革命
1781,趁德軍主力集中在東方戰線
1782,石勒
1783,中局
1784,敵我矛盾
1785,亞屬名
1786,西塞羅句法
1787,10
1788,會稽
1789,英國
1790,木衛一
1791,愛滋病毒
1792,1993年
1793,外蒙古
1794,周恩來
1795,號稱效率
1796,先秦儒家
1797,五個
1798,通古斯地區過於偏遠
1799,安大略湖
1800,羅非魚
1801,15世紀
1802,沈攸之
1803,
1804,浮動匯率制
1805,英國
1806,詹姆斯·史都華是花邊新聞的絕緣體，他對妻子始終恩愛忠誠，與緋聞、外遇、離婚事件層出不窮的其他好萊塢眾男星相形之下，顯得十分難能可貴。他的兩個妹妹，都是當時不多見的婚後職業婦女。史都華的繼子羅納德·麥克林
1807,意識形態的原因
1808,59歲
1809,法國
1810,1928年
1811,5個
1812,[UNK]時的黑體輻射
1813,曼哈頓
1814,清咸豐年間
1815,
1816,吳兆南於收徒大典時宣布成立吳兆南相聲劇藝社，限定僅吳兆南直系徒子徒孫可以成為正式團員，成為台灣地區最正統、專業且演員全數有師承
1817,丹尼索瓦人
1818,甲醇
1819,太祖王
1820,牛隻列印問題
1821,英國
1822,異族統治
1823,中華人民共和國
1824,1590年
1825,1941年
1826,細胞核
1827,關閉
1828,發生十月革命
1829,俄羅斯
1830,劉少奇為了維護毛的權威，仍然參與到以空前的高調呼籲對毛的個人崇拜的浪潮中來
1831,人口目前已經超過300萬人
1832,1943年
1833,多倫多市
1834,人群
1835,9倍太陽質量
1836,愛倫·坡
1837,純的硫是黃色的晶體
1838,現金流量表
1839,德川家康
1840,東方國家
1841,+4.83
1842,
1843,檀君古朝鮮
1844,1789年
1845,下薩克森邦邦政府
1846,泰勒斯
1847,32.8%
1848,戰爭將繼續進行
1849,鮑羅廷
1850,杜林進行了快速工業化，成為義大利
1851,靈長類
1852,幾倍
1853,黃埔軍校
1854,《紅樓夢》
1855,管弦樂團
1856,1920年
1857,雲南
1858,14世紀末至20世紀初
1859,電子郵票
1860,越南語
1861,東羅馬
1862,尚比亞
1863,俄國
1864,成熟階段
1865,沒有人為加工
1866,吠陀梵語
1867,2016年9月10日
1868,羅伯特·波義耳
1869,湯·韋迪加
1870,托木斯克州
1871,都洛
1872,航宇
1873,57%
1874,
1875,腓特烈二世
1876,義大利
1877,2000年
1878,1876年
1879,《大長今》
1880,路易-菲利普
1881,戈翁
1882,台北曲藝團
1883,近代宗教，是印度教巴克提派的虔信運動和伊斯蘭教蘇菲派一神論
1884,1865年
1885,史軼[UNK]，液體火箭發動機專家朱森元
1886,1924年
1887,北京郵票廠
1888,30%
1889,楊宇霆
1890,法國
1891,詹姆斯·史都華
1892,周恩來
1893,延誤了與李定國的約期
1894,環境污染
1895,藍營
1896,俗世什一稅
1897,洛厄爾天文台
1898,雙打
1899,三名
1900,中日甲午戰爭
1901,臺灣
1902,電氣化鐵路
1903,《隋唐帝國與古代朝鮮》
1904,2006年
1905,中華民國實業部
1906,1966年
1907,多倫多
1908,大學生的城市
1909,約翰·洛克菲勒
1910,1920年代
1911,1596年
1912,埃德溫·哈勃
1913,胡季[UNK]
1914,孟德爾定律
1915,俄羅斯軍隊對喬治亞軍隊發動一系列空襲
1916,2013年
1917,喇嘛教
1918,美國國家動物園
1919,五分之一
1920,《德意志語言正字大詞典
1921,魔獸世界：燃燒的遠征
1922,克倫威爾路
1923,《渡假留香》
1924,日本
1925,它的火山釋放的硫造成的
1926,奧匈帝國
1927,美國總統選舉中，民主黨提名了南達科他州參議員喬治麥高文參選，麥高文以他鮮明的反戰立場為號召，主張立即從越南撤軍，並保障所有美國人的最低收入
1928,
1929,閻錫山
1930,1997年
1931,托爾金
1932,邊禁
1933,開放市場的需要
1934,阿伊努人
1935,1917年
1936,五倍
1937,原子能
1938,艾森豪
1939,3400萬
1940,網球正拍擊球
1941,亞利桑那州旗杆鎮
1942,二二八事件
1943,勒拿河
1944,澎湖
1945,硫化物沉澱時根據溫度的不同硫-34的含量少許不同。假如在一個礦物中硫化物和碳酸鹽
1946,儒學
1947,1998年
1948,2010年
1949,毛澤東
1950,1964年
1951,
1952,維基媒體
1953,生物質
1954,1939年
1955,清朝末年
1956,城堡
1957,霍布斯主義
1958,1997年
1959,65歲及以上人口
1960,熱帶加勒比海
1961,1455年
1962,鄧穎超
1963,對自然的模仿
1964,傳統音樂
1965,為了提防燕王謀反
1966,法國
1967,
1968,恢復市場的功能
1969,北非
1970,總統府
1971,1834年
1972,耳蝸骨殼內有膜性結構分隔的3條平行管道，從基部伸到蝸頂，分別叫做前庭階、鼓階和蝸管
1973,十等
1974,1901年
1975,十八歲
1976,近年
1977,開門七件事之說：「柴、米、油、鹽、醬、醋、茶」，足見中國人視米為主食之重視程度。而唐朝
1978,哈薩克汗國不斷擴張，迫使烏茲別克人南下，所以今天的烏茲別克斯坦卻是帖木兒帝國的領土。烏孜別克汗國解體後
1979,緊急能量補充
1980,
1981,1970年
1982,30℃
1983,家
1984,無性別的宦官與宮女的結合
1985,兩個
1986,清光緒三十二年又創辦了西南師範大學的前身川東師範學堂、西南政法大學的前身重慶公立法政專門學校
1987,
1988,元武宗
1989,天文學家
1990,黨主席毛澤東
1991,中國
1992,最高人民法院
1993,2014年12月
1994,中部科學園區
1995,台北市立體育場
1996,
1997,冷戰期間
1998,1893年
1999,收容遣送制度
2000,中國國民黨
2001,《朱啟[UNK]：「被抹掉的奠基人」》
2002,狄拉克
2003,金黃飽滿
2004,移民實邊
2005,水軍
2006,共產黨
2007,質子-質子鏈反應
2008,中國共產黨中央政治局常務委員會，簡稱中共中央政治局常委會，是中國共產黨最高權力機關的常設機關，由中央委員會全體會議選舉產生。其成員是中國共產黨和中華人民共和國的最高領導層
2009,瑞士洛桑國際管理學院
2010,1950-1980
2011,環繞地球的運行
2012,使中華人民共和國的人權狀況與國際普便認可的標準接軌
2013,丹尼爾奧爾特加
2014,幾何學
2015,1954年
2016,《風之國度》
2017,拜占庭外交
2018,阿格旺多傑
2019,首席的元老
2020,11世紀
2021,塔西佗
2022,德國人、義大利人和來自東歐的猶太人
2023,光度
2024,隆納·雷根以壓倒優勢擊敗
2025,巡按使公署
2026,1610年1月7日
2027,荷蘭
2028,喬治亞
2029,1835年
2030,六四天安門事件
2031,定向天線
2032,耶柔米自希伯來文和希臘文進行翻譯
2033,每秒30轉
2034,哭泣
2035,
2036,1987年
2037,洪堡
2038,1847年
2039,隋[UNK]帝
2040,1968年
2041,不動產
2042,
2043,林肯總統
2044,風景怡人
2045,元末民變
2046,
2047,上尉特別官佐
2048,1599年
2049,3個
2050,
2051,吸引選票
2052,段祺瑞
2053,普魯士
2054,高句麗
2055,中國共產黨控制
2056,溧陽
2057,學會部
2058,林肯總統
2059,科什圖尼察
2060,1600個
2061,進步主義法案
2062,500毫升
2063,明朝
2064,民國十四年
2065,蒙古人
2066,正德十一年
2067,
2068,英語中也稱為[UNK]、[UNK]、[UNK][UNK]或[UNK]，因此在漢語中愛爾蘭語也有「蓋德爾語」、「蓋爾語」、或「愛爾蘭蓋爾語」等其他譯名。愛爾蘭語在語言分類上屬於印歐語系的凱爾特語族，和同屬該語族的布列塔尼語、威爾斯語、以及蘇格蘭蓋爾語有相當密切的關係。雖然愛爾蘭語是愛爾蘭共和國
2069,國際
2070,毛澤東
2071,當旭烈兀得知蒙哥於南征南宋時去世的消息
2072,瀧川
2073,莫高窟
2074,電穿孔細胞
2075,組織了一個赴中國的葡萄牙使團
2076,2次
2077,1924年
2078,梁啟超
2079,現貨
2080,洋馬兒
2081,
2082,7年
2083,鹿兒島
2084,外籍家庭傭工
2085,縱貫鐵路山線段
2086,現代環保主義
2087,傑米尼安諾·蒙塔納利
2088,非逃港者
2089,亞里斯多德
2090,傳統習慣法
2091,美國艦隊決戰的主力是戰艦
2092,查理大帝
2093,阿爾卑斯山
2094,上尉特別官佐
2095,1984年
2096,何鳳山
2097,十倍
2098,1995年
2099,織女星
2100,日語
2101,阿爾法級別
2102,二戰
2103,草本
2104,涵元殿
2105,奧斯卡·赫特維希
2106,1971年
2107,英國
2108,段祺瑞
2109,免疫
2110,民國18年
2111,年降雨量
2112,托爾金
2113,法國東部
2114,灣仔
2115,拉丁語
2116,美國
2117,畢達哥拉斯發表的畢氏定理；阿基米德
2118,愛格思海金斯公司的建築師
2119,雪山寶貝
2120,第53
2121,
2122,耶穌會士南格祿、李秀芳與艾方濟重返中國。1847年在上海徐家匯正式建立傳教中心，包括幾所修道院、孤兒院、天文台、土山灣印書館、氣象台、博物院、藏書樓以及男女中學等；徐家匯聖依納爵堂
2123,一次世界大戰時期
2124,安眠藥
2125,史坦波中心
2126,《科學怪人》
2127,林登·貝恩斯·詹森
2128,[UNK]-16
2129,泰國，在餐館用餐必須附加消費稅，在日本
2130,麥健時報告書
2131,江蘇淮安
2132,司馬休之
2133,中共中央副主席
2134,毒氣
2135,連接子
2136,普洱專區
2137,被僱人
2138,英國倫敦溫布頓
2139,國君身邊的齊泰和黃子澄為奸臣
2140,1569年
2141,佐世保最大的造船企業。大島造船所
2142,申城
2143,德川家
2144,河川
2145,岩石圈
2146,香港日治時期
2147,反托拉斯法
2148,1925年
2149,將古代鹽場轉化為住宅及工業區，其後計畫在荃灣、沙田及屯門三地發展成衛星城市
2150,德國
2151,亞熱帶
2152,1970年
2153,古希臘
2154,反共思想
2155,韓國
2156,俄羅斯車里雅賓斯克
2157,王藍
2158,南成旭
2159,東晉元帝
2160,最低層
2161,漢文
2162,絲綢之路
2163,5642米
2164,殺蟲劑中毒
2165,寮國
2166,新政的反對者，即那些重視長期經濟影響、支持企業精神和低稅賦、小政府的人成為保守派
2167,京杭大運河
2168,薩繆爾
2169,南奧塞提亞自治區
2170,浮動匯率制
2171,農業
2172,秋天
2173,將兩國國界以黑龍江為基本界限劃清
2174,「中業
2175,
2176,美國
2177,土地改革
2178,陽邁一世
2179,珍妮·蓋諾
2180,現在下薩克森邦所在區域的大部分面積屬於英占區的管轄範圍
2181,聯邦在內戰中取勝
2182,合肥學院北校區
2183,1789年
2184,3400萬
2185,旅遊業
2186,泰勒斯
2187,質學院
2188,2007年
2189,國家歷史文化名城稱號
2190,維基媒體基金會
2191,一省
2192,恆河河源包括許多小溪流，其中最長的六條河流及五個匯流點為聖地，六條河流分別為阿勒格嫩達河
2193,高昂的嫁妝
2194,基礎教育
2195,最佳演唱團體獎
2196,多名不同等級的妃嬪以及無配偶身份的姬侍
2197,生長週期短暫
2198,現代精神醫學
2199,機炮
2200,寧古塔副都統
2201,德國柏林影展
2202,無性分裂
2203,第一心音
2204,李白
2205,世襲制度
2206,走私組織
2207,列支敦斯登
2208,2009年
2209,牛胃氣膨脹
2210,南源玉帶河
2211,
2212,受道家老子思想的用詞影響
2213,超級模特兒
2214,公共事業振興署
2215,電磁波
2216,1950年代
2217,
2218,高科技產業
2219,東芝
2220,新北市
2221,川本芳昭
2222,敘利亞
2223,15%
2224,依靠出售皇室財產土地和借高利貸
2225,溫元凱
2226,2002年
2227,620年
2228,民國42年1月
2229,第一公民
2230,現代主義
2231,天主教
2232,美利堅聯盟國
2233,克勞狄二世
2234,1949年
2235,1915年
2236,禁書目錄
2237,心室底壁組織
2238,東南亞
2239,約瑟夫·葛尼·坎農
2240,周恩來
2241,先進戰鬥機
2242,[UNK]-47
2243,日本
2244,民國37年
2245,模擬別人的言行
2246,
2247,李察·賓特利
2248,印尼
2249,康熙四十八年
2250,荊州
2251,本科學科排名在美國前20，以及29個研究生項目名列前25。《時代》雜誌評印第安納大學為「2001年度最佳大學」。此外，根據中國上海交通大學高等教育研究學院
2252,22個
2253,克里米亞戰爭
2254,空軍
2255,雅魯藏布江流域
2256,1945年
2257,熱蘭遮城
2258,閉關鎖國
2259,1971年
2260,2013年
2261,
2262,佳木斯
2263,1918年
2264,棕矮星
2265,非金屬類材料
2266,卡佩王朝
2267,聯合國人權委員會
2268,庫里爾台大會
2269,氫
2270,頭
2271,慈善學院
2272,氮氧化物
2273,農地
2274,毛奇
2275,間性
2276,後代
2277,熱帶草原氣候
2278,劉宋
2279,劉備
2280,
2281,東晉元帝
2282,非金屬材料
2283,道格拉斯
2284,稻
2285,帝國
2286,五個
2287,民國25年
2288,松花江
2289,美國
2290,宋太祖
2291,太陽能電池板
2292,2008年
2293,北韓第13屆最高人民會議第2次會議
2294,都安瑤族自治縣
2295,澳洲人種
2296,斯芬·佩斯
2297,2001年
2298,大道東
2299,27千兆瓦
2300,副熱帶濕潤氣候
2301,1200萬名
2302,督憲
2303,2008年
2304,5760.72億元
2305,1998年
2306,林天宏
2307,杜篤瑪
2308,縣
2309,卡爾梅克人社區
2310,玉泉北路
2311,阿布·拉伊漢·比魯尼
2312,觸網
2313,河西
2314,諷刺
2315,
2316,刺史
2317,原始心臟
2318,西雙版納傣族自治州
2319,三歲
2320,情緒障礙類似的症狀，包括：甲狀腺功能減退、阿茲海默病、腦腫瘤、系統性紅斑狼瘡和一些藥物帶來的副作用
2321,雷焦卡拉布里亞國家考古博物館
2322,阿克爾自治市
2323,香港人
2324,都市計劃
2325,西班牙
2326,布爾人
2327,胎兒與產婦的健康狀況
2328,哪一張卡
2329,第18
2330,定西侯
2331,臭氧層
2332,外國人
2333,孫中山
2334,錦緞
2335,1919年
2336,1939年
2337,供寄遞郵件貼用的郵資憑證。發送者為郵政服務付費的一種形式。發送者會將郵票貼在信件上，再由郵局蓋章銷值，以用於在郵件被寄出前，證明寄郵人已支付全部或部分傳遞費用
2338,噪聲
2339,古羅馬
2340,南源玉帶河
2341,空軍
2342,音樂
2343,《四十二章經》
2344,阿爾杜伊尼卡家族
2345,工業
2346,海因利希・弗格勒
2347,五套
2348,雲南省
2349,《韓國憲法》
2350,環境因素
2351,《失落的故事集
2352,1918年
2353,1563米
2354,原始宗教
2355,第1區
2356,中國科學及數學
2357,杭州
2358,夜間攔截任務
2359,1970年
2360,威廉·馮特
2361,彰化市民代表會
2362,法國大革命時期
2363,明朝
2364,2012年
2365,朱德
2366,攜妹出海逃亡
2367,漢武帝時期
2368,1958年
2369,經緯線
2370,西排立
2371,主語+謂語+賓語
2372,主序帶
2373,惠金斯原理
2374,臺灣郵票
2375,1938年
2376,2014年
2377,院
2378,2007年
2379,法國
2380,結束了大陸上的戰事，並恢復到戰前的狀態
2381,國家銀行
2382,感到難以制約各叔父們的勢力
2383,蒙古語
2384,甲醇
2385,元太宗
2386,15625億日元
2387,印度教經文
2388,1230年，札蘭丁被蒙古將軍綽兒馬罕攻滅。速不臺和哲別最後於1222年
2389,公元前194年燕國人衛滿推翻古朝鮮准王建立衛滿朝鮮。西漢元封二年漢武帝東征朝鮮，設立四郡。進入四世紀
2390,二次世界大戰爆發
2391,依法治國
2392,1987年
2393,[UNK]連線酶
2394,金義軍
2395,16強賽
2396,球
2397,心室底壁組織
2398,
2399,40年
2400,2901.3平方公里
2401,新北市
2402,郭守時
2403,烏蘭牧騎式
2404,靠近中國大陸的大陸型氣候
2405,學習偉大領袖毛澤東」
2406,19世紀
2407,檀君古朝鮮
2408,
2409,朝鮮勞動黨中央委員會委員
2410,清宣宗時代
2411,蒙漢兩元政治
2412,黑色貝雷帽
2413,《三國史記》
2414,四
2415,赫魯雪夫
2416,人們和睦地生活於社會集團中的狀態，也就是一種先進的社會和文化發展狀態
2417,1972年
2418,錫克教
2419,分裂
2420,
2421,1603年
2422,一分
2423,紐格威森林
2424,2015年
2425,流線型
2426,新石器時代
2427,馬可波羅
2428,海因里希·赫茲
2429,1958年
2430,世界氣象組織
2431,通貨膨脹
2432,1829年建造的火箭號。1820年代
2433,環境食物局
2434,100m
