ID,Answer
1262,安德魯約翰遜
1263,普林斯頓大學
1264,8歲
1265,釣魚台國賓館
1266,伊達政宗
1267,量子物理學的進展
1268,民國5年
1269,農行紐約分行
1270,希洛克勒斯
1271,班傑明·富蘭克林
1272,臺灣
1273,第二代
1274,明治維新
1275,北京市
1276,晶體狀態
1277,哈利里德
1278,對空警戒
1279,柏拉圖
1280,波蘭人
1281,六四事件而大受衝擊，1990年發生了907事件，1994年千島湖事件
1282,英祖四年
1283,改良式腳踏車
1284,京劇
1285,64個
1286,
1287,超文字
1288,1960年
1289,精神哲學、計算機科學、神經科學
1290,廣府話
1291,威爾特·張伯倫
1292,粳稻
1293,挪威
1294,萬億位元組
1295,中國郵政集團公司
1296,金礪
1297,我們是一個民族！
1298,368011人
1299,福島縣會津地區
1300,1989年
1301,土地銷售
1302,
1303,史蒂夫·鮑爾默
1304,天花病
1305,牡丹峰樂團
1306,西藏的一半以上。雅魯藏布江流域為西藏
1307,3
1308,修水
1309,藝術家村
1310,第一公民，譯自於拉丁語的「[UNK]
1311,「豫」
1312,1919年3月1日
1313,熱帶
1314,大越史記全書
1315,登島
1316,萊爾德貝爾法四合院，社會服務管理學院建築群，哈里斯公共政策研究學院
1317,普選制度
1318,世宗大王
1319,公共健康與醫學領域的研究，同性婚姻法制化，不但對減少男女同性戀與雙性戀有關的汙名、誤解、和歧視有正向影響，更能改善促進同志人群的身心健康。
1320,1969年
1321,社會民主黨
1322,收割機
1323,差異大
1324,469年
1325,病態賭徒
1326,全國人民代表大會
1327,外太空
1328,
1329,民族區域自治理論
1330,西班牙
1331,1913年
1332,印尼
1333,鐵
1334,普羅斯佩·梅里美、維歐勒·勒·杜克
1335,廣東省
1336,小熊
1337,羅馬法
1338,心理學
1339,希臘
1340,拉丁字母
1341,《中俄密約》
1342,史都華
1343,
1344,24英吋克拉克望遠鏡
1345,生物質
1346,學會部
1347,
1348,800餘種
1349,類比訊號
1350,白族、漢族，還有哪一個民族?[SEP]、回族，少數民族人口占總人口的39.1％，農業人口
1351,視錐細胞
1352,人口
1353,威廉二世
1354,政治局擴大會議
1355,瀧川事件
1356,君士坦丁大帝
1357,美國國家草地網球聯盟
1358,1932年
1359,阿爾法
1360,鐵鉉
1361,外交手段
1362,1684年
1363,2008年
1364,阿基米德
1365,2002年
1366,1918年
1367,脂肪
1368,魯宗之
1369,為了進一步驅逐西班牙勢力，荷蘭人於1642年攻佔了西班牙的佔領的雞籠地區，趕走了西班牙人。荷蘭所侵佔建立的殖民王國，是臺灣歷史上第一個有系統統治的政權，並有少量對平埔族的教育與傳教事業
1370,大韓帝國
1371,2012年
1372,電穿孔
1373,印度洋暖濕氣流
1374,太白山脈
1375,日韓併合
1376,速度
1377,民國十八年
1378,太白山脈
1379,50元
1380,
1381,東北停戰協定
1382,1980年
1383,1985年
1384,4世紀
1385,教會傳教工作計劃
1386,公元前三世紀
1387,車站
1388,1920年代
1389,1997年
1390,牛津大學
1391,張學良
1392,越南
1393,1914年
1394,有關和平、社會議題的國際性會議
1395,2300多種
1396,燃料或者工業原料，活著或剛死去的有機物
1397,菲律賓或印尼女性
1398,40倍
1399,1956年
1400,紅
1401,1856年
1402,庄[UNK]
1403,反革命事件
1404,夫人王光美
1405,理察·科伯恩·麥克勞林
1406,西德
1407,1624年
1408,15%
1409,蔣中正
1410,奈及利亞
1411,美國人
1412,1979年
1413,
1414,桑
1415,二戰後，大量從東歐和波羅的海沿岸的前德國疆土被驅逐的難民在下薩克森邦落腳定居
1416,2013年2月28日
1417,1950年
1418,震撼英國在印度的統治
1419,明治大學
1420,科學家」，而被視為科學上的哲學家
1421,五名
1422,惠宗
1423,膽固醇
1424,馬來-玻里尼西亞語族
1425,種族滅絕的反應有限，聯合國維和部隊已是不堪重負
1426,傳回大量豐富有價值的科學資料
1427,梅里亞姆-韋伯斯特字典》定義，獨裁政體是一種政府形式，由一個單一個人，或一個小群體，集中掌握了絶對的權力
1428,顯性文明
1429,北元時代
1430,43人
1431,鋅指核酸酶
1432,劉牢之
1433,超級模特兒
1434,靈長目動物只有一個中央窩，有些鳥有兩個中央窩，狗
1435,志費尼
1436,古巴共產黨
1437,《鋼鐵是怎樣煉成的》
1438,1994年12月1日
1439,最高榮譽大獎
1440,錫克教
1441,唐朝武德二年
1442,《雙虎屠龍》
1443,遠古百越族
1444,
1445,哈利里德
1446,伊斯蘭教
1447,徐樹錚
1448,元世祖
1449,網球場宣言
1450,英屬維京群島
1451,對空警戒
1452,支持美利堅聯盟國
1453,南朝鮮
1454,酋長
1455,失業保險費
1456,中國
1457,大學
1458,九龍灣
1459,
1460,自殺
1461,陳朝
1462,沒有
1463,
1464,南斯拉夫共產黨
1465,英國
1466,中文國際頻道
1467,石亭之戰
1468,中蘇解決懸案大綱協定
1469,主體史學
1470,心內膜墊
1471,1683年
1472,1884年
1473,二
1474,德國
1475,諾亞·韋伯斯特
1476,[UNK]總能量
1477,更多與領導人的個人能力聯繫在一起
1478,隋[UNK]帝
1479,澳洲大陸
1480,正德十一年
1481,瘟疫四竄
1482,中國
1483,阿勒格嫩達河
1484,莫萊-明托改革
1485,沙俄軍隊
1486,200萬立方公尺
1487,黑龍江
1488,90
1489,北角
1490,港九
1491,鄧演達
1492,中國
1493,佛教
1494,人而對聲音頻率的分析
1495,有性生殖
1496,黑色主題
1497,兩國爆發戰爭
1498,第十五屆奧運會
1499,鬍鬚狀
1500,阿拉巴馬州
1501,
1502,[UNK]-4
1503,2013年
1504,為區別以前的老火車站
1505,1980年
1506,1958年
1507,俄羅斯
1508,西方墨點法
1509,路易斯一世
1510,《時代》
1511,極權主義
1512,斯特-立陶夫斯克條約》
1513,路易·勒沃
1514,
1515,線導系統
1516,曼諾球場
1517,東吳
1518,海煤
1519,自體授粉
1520,民國十六年
1521,想取快錢
1522,徐家匯
1523,蓋茲
1524,忽必烈
1525,福建人
1526,南斯拉夫聯邦走向解體。從南斯拉夫獨立出來的新國家之間因民族問題產生了一系列的暴力衝突，並發展為南斯拉夫內戰
1527,《塘沽協定
1528,烏蘭烏德
1529,1897年
1530,胡錦濤
1531,
1532,從當代生活的研究與消費者的需求來引導設計
1533,曾蔭權在2007年香港特別行政區行政長官選舉中連任行政長官
1534,杭州[UNK]橋機場
1535,匈人結盟擊敗了勃艮地人
1536,意圖利用剩餘的海軍艦隻與英國海軍進行最後決戰
1537,總督
1538,國家歷史文化名城
1539,衛奕信
1540,非歐幾里得幾何
1541,中國聯合網路通訊集團有限公司以及旗下的中國聯合網路通訊股份有限公司
1542,全國重點文物保護單位
1543,忽必烈
1544,鄉
1545,保護儀器
1546,惠金斯原理
1547,黑龍江
1548,1866年
1549,兩年
1550,2010年
1551,耶律楚材
1552,喬托號
1553,幾名死刑犯公開表示願意在死後捐獻出遺體和器官，以回饋社會，救贖罪過
1554,外蒙古扎薩克圖汗
1555,奧斯曼男爵的計劃，改造巴黎，拆除貧民窟，拓寬道路。勞動工人遷居市郊，在當地工廠出售勞動力。信仰聖西門主義
1556,1949年
1557,蔡[UNK]
1558,德國
1559,《刑部大理寺狀》
1560,澳大利亞新南威爾斯州
1561,同一個巨大的分子雲中共同向著同一個點運動的一群恆星
1562,聖方濟·沙勿略是西班牙籍天主教傳教士，也是耶穌會創始人之一，首先將天主教信仰傳播到亞洲的麻六甲和日本。天主教會
1563,羅馬共和國時期
1564,內外穎
1565,韓國
1566,皇后大道東
1567,聯合國維和部隊已是不堪重負，各個大國又不願施以援手。等到盧安達愛國陣線占領全國時，已有約200萬胡圖族人因擔心受到報復而逃往鄰國，其中又以薩伊
1568,五名監工。曼努埃爾法蓋爾及其他九名罷工領導者遭到了逮捕，並以綁架一名工人的罪名被起訴。法蓋爾入獄四個月
1569,七千萬件
1570,朱少文
1571,15世紀
1572,文藝喜劇片
1573,孫堅
1574,高血壓
1575,後秦
1576,「政企分開、郵儲分離、完善機制」
1577,保護環境、推進生態環境健康的寬泛的哲學、意識形態和社會運動
1578,城市物質形態
1579,環境保護主義
1580,773年
1581,懷柔區
1582,七間
1583,1949年撤遷臺灣前，將全國劃分為5個時區
1584,清代
1585,1960年代
1586,西班牙
1587,西班牙
1588,這些心肌細胞在其動作電位的4期存在著一個自動去極化過程，並會產生新一輪的動作電位
1589,加拿大
1590,七個
1591,安定
1592,萬國郵聯
1593,乾旱
1594,《內戰記
1595,新北市
1596,11月祭」
1597,政府採取反共措施
1598,16世紀末
1599,拉丁字母
1600,佩德納萊斯河，德克薩斯州石牆郡的小農莊，他是五個孩子中最大的
1601,四角號碼檢字法
1602,17名
1603,袁晁
1604,巴西
1605,歐洲聯盟委員會
1606,增加西側的空曠程度
1607,德國
1608,法國生物學家路易·巴斯德
1609,七年戰爭
1610,100米以上
1611,胃酸分泌，所以咖啡因可能不是咖啡造成此原因的唯一成分。
1612,國民政府
1613,漢江
1614,水腫
1615,社會主義
1616,學會部
1617,1989年
1618,射擊斷續器
1619,5位
1620,芽孢炭疽桿菌
1621,1589年
1622,金代
1623,《風雲人物》
1624,1988年
1625,驅逐艦
1626,英國
1627,耶穌會
1628,1867年
1629,鐵鉉
1630,張伯倫
1631,《義勇軍進行曲》
1632,棉花
1633,卡洛·埃馬努埃萊一世
1634,杜甫
1635,古亞細亞
1636,先來後到的土地分配衝突而相繼發生分類械鬥，進而影響日後臺灣族群的分布，在此時，漢人不斷侵佔平埔族土地
1637,分子雲
1638,勒拿河
1639,厄德
1640,古羅馬
1641,當時儒教興盛
1642,巴夏禮拒收
1643,克里斯蒂安尼亞
1644,無限制潛艇戰
1645,哈大客運專線
1646,亞熱帶常綠闊葉林
1647,1937年
1648,北德意志邦聯
1649,都洛總督
1650,班傑明·富蘭克林
1651,
1652,1835年
1653,咖啡因
1654,「中國應該統一」
1655,1972年
1656,怯薛
1657,汪精衛
1658,體育部
1659,單斜棱晶體
1660,直系
1661,水牛城
1662,鄧演達
1663,七月十一
1664,
1665,殖民政策
1666,雌雄同體
1667,咖啡俱樂部
1668,16世紀以後
1669,大陸性氣候帶
1670,有絲分裂
1671,胡安娜
1672,邱行湘
1673,德克薩斯州石牆郡
1674,皖系軍閥
1675,清廣東水師提督
1676,
1677,1967年
1678,軍事統帥的身份，以及伴隨的統治大權，這都已經讓「第一公民」具有法定的君王權力。從屋大維開始，第一公民還伴隨著「奧古斯都
1679,徐樹錚的行為，開始派員聯絡蘇俄紅軍、帝俄白軍及日本，尋求援助把中國人趕出外蒙，哲布尊丹巴
1680,司馬休之
1681,負責研究相關政策之官員，但職位比部門首長低，部門首長往往堅持要與布政司討論，事無大小均由布政司決定，造成行政效率低下
1682,1861年2月9日
1683,3月3日
1684,漢字
1685,安托萬·拉瓦錫
1686,伊斯蘭教
1687,流體靜力
1688,宋真宗
1689,參議院
1690,英國的黑便士
1691,通過務農創造的。
1692,皖浙贛獨立團
1693,前田利家
1694,美國在1873年爆發的經濟蕭條
1695,世族
1696,
1697,新加坡
1698,民國34年
1699,44年，但實際主政僅18年
1700,[UNK]-16
1701,三個
1702,中山市
1703,
1704,漢武帝
1705,江河級驅逐艦
1706,2015年
1707,15度
1708,講師
1709,颶風
1710,世界氣象組織
1711,大秦
1712,海河流域
1713,蒙哥
1714,洋馬兒
1715,中國溧陽茶葉節
1716,全市綠化比例高
1717,十二道金牌班師回朝
1718,澳大利亞
1719,開平
1720,4月
1721,7980年
1722,2010年
1723,青島海軍基地
1724,姑臧
1725,日本各[UNK]鐵路公司的票務櫃臺
1726,
1727,波蘭進入戰時狀態，實行軍事管制
1728,1
1729,視錐細胞
1730,黎元洪
1731,于文斗
1732,中華民國台灣
1733,第二次世界大戰
1734,1961年
1735,白光
1736,陳誠
1737,1966年
1738,奈特·麥克米蘭
1739,公元10世紀
1740,1960年
1741,白色
1742,自由聯合關係
1743,三次
1744,英國
1745,它違反《憲法》、《立法法》、《行政處罰法》及中國簽署的國際人權條約，使公民的人身權利不經審判被剝奪，同時沒有救濟的渠道
1746,《劃一現行各道地方行政官廳組織令》
1747,高朱蒙
1748,1948
1749,蒸汽膨脹
1750,隋[UNK]帝
1751,副熱帶季風氣候區
1752,
1753,美國心臟學會
1754,大英帝國
1755,《八篇書》
1756,德國
1757,薩爾
1758,路易十四
1759,合作派
1760,物質濫用
1761,煙塵成了禍患
1762,兩
1763,1990年代
1764,阿弗剌昔牙卜
1765,24%
1766,高麗國
1767,英國利物浦及曼徹斯特鐵路
1768,1828年
1769,第二名
1770,學生代表大會
1771,西京招待所
1772,公元前12年
1773,湯瑪斯傑佛遜
1774,新春期間
1775,郵值標籤
1776,席哈克略皇帝
1777,國民經濟無法滿足居民對部分食品和高檔消費品的需求
1778,希臘的宙斯
1779,農耕節
1780,俄國革命
1781,
1782,石勒
1783,中局
1784,敵我矛盾
1785,亞屬名
1786,西塞羅句法
1787,0.01
1788,會稽虞氏
1789,英國
1790,木衛一
1791,愛滋病毒
1792,1993年
1793,外蒙古
1794,周恩來
1795,效率
1796,孟子
1797,五個
1798,通古斯地區過於偏遠
1799,安大略湖
1800,羅非魚
1801,15世紀以前
1802,劉宋宗王
1803,匯流點
1804,浮動匯率制
1805,英國
1806,羅納德·麥克林
1807,意識形態的原因
1808,59歲
1809,現代的先進戰鬥機多配備各種搜索、瞄準火控設備，能全天候攻擊所有空中目標。世界上公認的第一種意義上的戰鬥機是法國
1810,1928年
1811,5個
1812,[UNK]
1813,曼哈頓
1814,清咸豐年間
1815,君士坦提烏斯二世
1816,劉增[UNK]
1817,丹尼索瓦人混血的相似性，這也間接的証實了繩文人、大洋洲諸民族與澳洲人種間的共同關係。冰河期時代的北海被冰所覆蓋，於庫頁島
1818,甲醇
1819,1145年的《三國史記》。而《三國志·魏書》有關這段時期的記載與之差異頗大，故難以相合。三國志中多以太祖王
1820,牛隻列印問題
1821,英國
1822,
1823,中華人民共和國
1824,1590年
1825,1941年
1826,細胞核
1827,放氣減壓
1828,發生十月革命
1829,俄羅斯
1830,劉少奇為了維護毛的權威，仍然參與到以空前的高調呼籲對毛的個人崇拜的浪潮中來
1831,轄區人口目前已經超過300萬人，是中華民國所轄最多人口的地方法院。
1832,1943年
1833,多倫多市
1834,顯性文明
1835,超過9倍太陽質量
1836,愛倫·坡
1837,硫是黃色的晶體
1838,現金流量表
1839,德川家康
1840,蘇聯
1841,+1.41
1842,清光緒元年沈葆楨奏請添設臺北府
1843,南朝鮮
1844,1789年
1845,下薩克森邦邦政府
1846,泰勒斯
1847,32.8%
1848,公民投票
1849,鮑羅廷
1850,杜林
1851,靈長類
1852,
1853,黃埔軍校
1854,《紅樓夢》
1855,1932年
1856,1920年
1857,雲南
1858,14世紀末至20世紀初
1859,
1860,漢越詞
1861,東羅馬
1862,尚比亞
1863,俄國
1864,成熟階段
1865,性惡論
1866,吠陀梵語
1867,2016年9月10日
1868,
1869,湯·韋迪加
1870,托木斯克州
1871,
1872,航宇
1873,20萬內地到香港定居的人士中，廣東就有11.5萬
1874,東亞一夫一妻多妾制
1875,腓特烈二世
1876,義大利
1877,2000年
1878,戰後
1879,《大長今》
1880,路易-菲利普
1881,戈翁
1882,台北曲藝團
1883,印度教巴克提派的虔信運動和伊斯蘭教蘇菲派一神論
1884,1865年
1885,蔡邦華
1886,1924年
1887,北京郵票廠
1888,30%
1889,楊宇霆
1890,法國
1891,詹姆斯·史都華
1892,周恩來
1893,李定國
1894,光化學煙霧
1895,藍營
1896,13世紀末，為籌措戰爭經費並滿足王室各種開銷，腓力四世下令向一直享有各種免稅特權的法國教士開徵俗世什一稅
1897,洛厄爾天文台
1898,雙打
1899,三名
1900,中日甲午戰爭
1901,臺灣
1902,複線
1903,《隋唐帝國與古代朝鮮》
1904,2006年
1905,中華民國實業部
1906,1973年
1907,多倫多
1908,大學生的城市」
1909,約翰·洛克菲勒
1910,20世紀初
1911,1863年
1912,埃德溫·哈勃
1913,胡季[UNK]
1914,孟德爾定律
1915,
1916,1981年
1917,恰克圖條約歸俄羅斯，是西伯利亞較俄化的部落。後來成為泛蒙古主義的支持者之一。中國大陸的布里亞特人分布在內蒙古自治區，人數不多。在西藏有一位布里亞特喇嘛阿格旺多傑是達賴手下。他們在十七世紀信仰藏傳佛教
1918,美國國家動物園
1919,五分之一
1920,《德意志語言正字大詞典》
1921,魔獸世界：燃燒的遠征
1922,克倫威爾路
1923,《渡假留香》
1924,日本
1925,火山釋放的硫造成的
1926,克萊蒙梭
1927,美國總統選舉
1928,
1929,閻錫山
1930,1997年
1931,托爾金堅定地反對計入奇幻元素。在文章中，托爾金
1932,滿蒙獨立運動
1933,開放市場的需要
1934,阿伊努人
1935,1917年
1936,五倍
1937,風力
1938,艾森豪
1939,3400萬
1940,網球正拍擊球
1941,亞利桑那州旗杆鎮的天文觀測台。
1942,二二八事件
1943,勒拿河
1944,澎湖
1945,硫酸鹽
1946,理學
1947,1998年
1948,2016年11月
1949,毛澤東
1950,1949年
1951,巴納德首先觀察到埃歐的赤道和極區之間在光度上的變化，正確的測量出這兩個地區的光度變化是來自顏色和反照率的不同
1952,維基媒體
1953,生物質
1954,1939年
1955,清朝末年
1956,室町幕府
1957,論點石破天驚
1958,1997年
1959,65歲及以上人口
1960,北大西洋
1961,1455年
1962,鄧穎超
1963,美觀
1964,傳統音樂
1965,為了提防燕王謀反
1966,法國
1967,土耳其
1968,恢復市場的功能
1969,北非
1970,國民大會
1971,1834年
1972,耳蝸
1973,元廷給蒙古人與色目人極大的權利
1974,1901年
1975,
1976,近年
1977,唐朝
1978,解體後
1979,作為必要時的緊急能量補充
1980,
1981,1888年
1982,30℃
1983,家
1984,無性別的宦官與宮女的結合
1985,兩個
1986,重慶公立法政專門學校
1987,
1988,元武宗
1989,天文學家
1990,毛澤東
1991,中國
1992,最高人民法院
1993,1991年
1994,中部科學園區
1995,台北市立體育場
1996,隋[UNK]帝
1997,冷戰期間
1998,1893年
1999,收容遣送制度
2000,中國國民黨
2001,《朱啟[UNK]：「被抹掉的奠基人」》
2002,狄拉克
2003,金黃飽滿
2004,滿蒙獨立運動
2005,水軍
2006,共產黨
2007,碳氮氧循環
2008,中華人民共和國的最高領導層
2009,洛桑國際管理學院
2010,1950-1980
2011,環繞地球的運行
2012,試圖使中華人民共和國的人權狀況與國際普便認可的標準接軌
2013,丹尼爾奧爾特加
2014,幾何學
2015,1954年
2016,《風之國度》
2017,拜占庭
2018,阿格旺多傑
2019,首席的元老
2020,11世紀
2021,彼特隆紐斯
2022,德國人
2023,光度
2024,1981年卸任後他馬上到訪了中國，卡特夫婦沒有官職在身仍然獲得中方高規格的接待，中國國家主席李先念在釣魚台國賓館設宴款待他們，又獲得中共中央軍委主席鄧小平的接見。
2025,民政長
2026,1610年1月7日
2027,荷蘭
2028,喬治亞
2029,1835年
2030,六四天安門事件
2031,定向天線
2032,5世紀的《聖經》拉丁文譯本，由耶柔米自希伯來文和希臘文進行翻譯
2033,每秒30轉
2034,伯利恆修道院，哭泣的說：「征服了整個世界的城市，現在給人征服了！」。焦慮的無法工作，並且相信敵基督將會出現，因此悲傷的說：「世界恐怕快要毀滅了
2035,民國16年
2036,1987年
2037,洪堡
2038,1847年
2039,隋文帝
2040,1968年
2041,不動產
2042,韓國歷史最為悠久的大學是成均館大學，其歷史可以追溯到1398年成立的朝鮮王朝最高學府成均館。
2043,林肯總統
2044,風景怡人
2045,民變
2046,加拿大大草原
2047,上尉特別官佐
2048,1599年
2049,3個
2050,香港國際機場
2051,吸引選票
2052,段祺瑞
2053,普魯士
2054,高句麗
2055,民族區域自治理論
2056,溧陽
2057,學會部
2058,林肯總統
2059,科什圖尼察
2060,1600個
2061,克萊頓反托拉斯法
2062,500毫升
2063,商朝就設立專門官員觀測大火在東方的出現，確定歲首的時刻，與作物播種與收割並列在卜辭中。而中國明朝
2064,民國元年，北洋政府廢青海辦事大臣，改設青海辦事長官。9月，袁世凱任命原西寧府知府廉興為青海辦事長宮，任命馬麒為西寧鎮總兵。民國二年
2065,蒙古人
2066,正德十一年
2067,心包腔
2068,法國
2069,
2070,毛澤東
2071,蒙哥
2072,瀧川事件
2073,莫高窟
2074,電穿孔細胞
2075,聖方濟各沙勿略誕辰五百周年紀念
2076,2次
2077,1924年
2078,梁啟超
2079,指定數量的現貨
2080,洋馬兒
2081,
2082,亨利方達
2083,鹿兒島
2084,外籍家庭傭工
2085,縱貫鐵路山線段
2086,現代環保主義
2087,傑米尼安諾·蒙塔納利
2088,非逃港者
2089,亞里斯多德
2090,
2091,長期戰爭
2092,查理大帝
2093,阿爾卑斯山
2094,教育副官
2095,1984年
2096,何鳳山
2097,十倍
2098,1995年
2099,織女星
2100,日語
2101,阿爾法級別
2102,二戰後
2103,草本
2104,涵元殿
2105,奧斯卡·赫特維希
2106,1971年
2107,英國
2108,段祺瑞
2109,增強孩子免疫
2110,民國18年
2111,年降雨量
2112,16
2113,法國東部
2114,灣仔
2115,拉丁語
2116,美國
2117,畢達哥拉斯
2118,愛格思海金斯公司的建築師們
2119,雪山寶貝
2120,第53
2121,1272年
2122,徐家匯聖依納爵堂
2123,
2124,安眠藥
2125,史坦波中心
2126,《科學怪人》
2127,林登·貝恩斯·詹森
2128,[UNK]-16
2129,中國
2130,1998年
2131,江蘇淮安
2132,劉毅
2133,中共中央副主席
2134,毒氣
2135,柱狀顆粒
2136,普洱專區
2137,被僱人
2138,英國倫敦溫布頓
2139,國君身邊的齊泰和黃子澄為奸臣
2140,1569年
2141,大島造船
2142,申城
2143,德川家
2144,河川
2145,岩石圈
2146,香港日治時期
2147,反托拉斯法系統
2148,1925年
2149,於1898年以前在新界居住的氏族皆屬於新界原居民，其後裔可享有原居民的權利
2150,德國
2151,亞熱帶
2152,1970年
2153,日本
2154,反共思想
2155,韓國
2156,俄羅斯車里雅賓斯克
2157,王藍
2158,
2159,東晉元帝
2160,最低層
2161,漢越詞
2162,絲綢之路
2163,5642米
2164,殺蟲劑中毒
2165,寮國
2166,保守派
2167,京杭大運河
2168,羅曼努斯二世
2169,南奧塞提亞自治區
2170,浮動匯率制
2171,農業
2172,秋天
2173,將兩國國界以黑龍江為基本界限劃清
2174,
2175,雲南省
2176,美國
2177,土地改革
2178,陽邁一世
2179,珍妮·蓋諾
2180,現在下薩克森邦所在區域的大部分面積屬於英占區的管轄範圍
2181,民主黨重奪眾議院與共和黨內的保守派反對坎農可議的嚴重干涉
2182,
2183,1789年
2184,3400萬
2185,旅遊業
2186,泰勒斯
2187,1968年8月25日，工人、解放軍宣傳隊
2188,2007年
2189,國家歷史文化名城
2190,維基媒體基金會
2191,一省
2192,亞穆納河
2193,高昂的嫁妝
2194,2005年成功創建廣東省教育強市。中山市基礎教育比較完善，每個鎮均有一所以上初中，小學
2195,最佳演唱團體獎
2196,無配偶身份的姬侍
2197,南緯30度
2198,現代精神醫學
2199,機炮
2200,寧古塔副都統
2201,德國柏林影展
2202,有絲分裂
2203,第二心音
2204,李白
2205,世襲制度
2206,墨西哥境內財勢雄厚的毒品走私組織
2207,澳大利亞新南威爾斯州
2208,2010年
2209,牛胃氣膨脹
2210,
2211,吠陀梵語
2212,這是受道家老子思想的用詞影響，以格義方式漢譯而成
2213,超級模特兒
2214,振興署
2215,雷達
2216,1950年代
2217,王田交流道
2218,高科技產業
2219,東芝
2220,新北市
2221,川本芳昭
2222,伊斯蘭哈里發
2223,15%
2224,出售皇室財產土地和借高利貸來維持必要的開支
2225,第六屆全國人大代表溫元凱等人曾公開支持「要求進行民主選[UNK]」的遊行。抗議活動逐漸演變成全國範圍的一次學潮，進而擴散至北京、上海等地，史稱八六學潮
2226,2002年
2227,620年
2228,民國42年
2229,第一公民
2230,現代主義文學
2231,天主教
2232,美利堅聯盟國
2233,克勞狄二世
2234,1949年
2235,1915年
2236,傳道書
2237,
2238,
2239,約瑟夫·葛尼·坎農
2240,周恩來
2241,先進戰鬥機
2242,[UNK]-47
2243,
2244,民國37年
2245,模擬別人的言行
2246,1897年
2247,李察·賓特利
2248,印尼
2249,康熙四十八年
2250,北府兵根本的南徐州
2251,研究生項目名列前25。《時代》雜誌評印第安納大學為「2001年度最佳大學」。此外，根據中國上海交通大學高等教育研究學院
2252,22個
2253,克里米亞戰爭
2254,國防部空軍司令部
2255,
2256,1945年
2257,荷蘭人
2258,閉關鎖國
2259,1971年
2260,2013年
2261,穆斯塔法·凱末爾·阿塔土克
2262,佳木斯
2263,1918年
2264,棕矮星
2265,非金屬類材料
2266,卡佩王朝
2267,聯合國人權委員會
2268,庫里爾台大會
2269,電漿態的氫
2270,頭
2271,班傑明·富蘭克林
2272,氮氧化物
2273,2005年，秋明州每人的平均月收入增幅為30
2274,毛奇
2275,雌性，這稱之為性別，不過也有些會是間性
2276,後代
2277,熱帶草原氣候
2278,劉宋
2279,劉備
2280,第二心音
2281,晉成帝咸康元年
2282,非金屬材料
2283,道格拉斯
2284,稻
2285,
2286,五個
2287,民國25年
2288,松花江
2289,美國
2290,宋太祖趙匡胤
2291,太陽能電池板
2292,2008年
2293,北韓第13屆最高人民會議第2次會議
2294,河池市
2295,丹尼索瓦人
2296,斯芬·佩斯
2297,2001年
2298,大道東附近
2299,27千兆瓦
2300,副熱帶濕潤氣候
2301,1200萬名
2302,督撫
2303,2008年
2304,31個省和境外多個國家和地區設有分支機構，是中國唯一一家同時在上海、紐約、香港三地上市的電信運營企業。截至2012年底，資產規模達到5760.72億元
2305,1998年
2306,林天宏
2307,坦干伊加
2308,民國18年，國民政府通令廢道，實行省、縣兩級制。鑑於雲南省西南邊境地區各縣界連越南、寮國、緬甸三國，涉外事務繁多，國防邊地關係密切，廢道後，雲南省特在騰衝設雲南省第一
2309,1942年11、12月，紅軍收復卡爾梅克
2310,合肥學院北校區教學區的土地，由合肥市政府撥給科大，新增了連接東區西區的中校區。按照規劃，原東、西兩校區的宿舍樓，今後將全部搬遷至中小區，而東、西校區則僅供行政、教學、科研之用。
2311,阿布·拉伊漢·比魯尼
2312,觸網
2313,幽州
2314,諷刺
2315,敵我性質
2316,刺史
2317,
2318,西雙版納傣族自治州
2319,三歲
2320,酗酒和藥物濫用
2321,雷焦卡拉布里亞國家考古博物館
2322,阿克爾自治市
2323,香港人
2324,都市計劃
2325,西班牙
2326,布爾人
2327,子宮收縮加上產婦生下來的用力動作。這個動作很多婦女都形容類似用力排遺
2328,免費
2329,第18
2330,請師
2331,水文循環
2332,外國人
2333,唐生智
2334,壽衣
2335,1919年
2336,1939年
2337,供寄遞郵件貼用的郵資憑證
2338,噪聲
2339,屋大維
2340,玉帶河
2341,空軍
2342,音樂
2343,《四十二章經》
2344,阿爾杜伊尼卡家族
2345,工業
2346,海因利希・弗格勒
2347,第五套
2348,普洱市
2349,韓國憲法
2350,環境因素
2351,《失落的故事集》
2352,1918年
2353,1563米
2354,原始宗教
2355,第1區
2356,溫病學
2357,杭州
2358,夜間攔截任務
2359,1950年
2360,威廉·馮特
2361,彰化市民代表會
2362,法國大革命
2363,明朝
2364,2012年
2365,朱德
2366,陳湯銘
2367,漢武帝時期
2368,1958年
2369,內蒙古
2370,英籍工程師西排立
2371,賓語
2372,主序帶
2373,
2374,大清帝國
2375,1938年
2376,2014年
2377,杜老誌夜總會
2378,2007年
2379,法國
2380,結束了大陸上的戰事，並恢復到戰前的狀態
2381,國家銀行
2382,
2383,蒙古語
2384,甲醇
2385,元太宗
2386,15625億日元
2387,印度教
2388,1222年
2389,前2世紀期間商朝的遺臣箕子與當地土著居民一起創立箕子朝鮮。公元前194年
2390,二次世界大戰爆發之後
2391,依法治國
2392,1987年
2393,[UNK]連線酶
2394,金義軍
2395,1-0
2396,
2397,
2398,王朗
2399,40年
2400,2901.3平方公里
2401,桃園市
2402,郭守時
2403,烏蘭牧騎式
2404,靠近中國大陸的大陸型氣候，氣溫比台北低，年平均溫度為攝氏18.6度，早晚溫差亦大
